text,label
"I'll work with Secretaries Mattis &amp; Kelly to secure our borders, fight terrorism, and ensure our troops have what they need to keep us safe.",1.0
My statement on the @POTUS' refugee executive order: https://t.co/vOl9tQsffZ,1.0
It now costs less to fly into Canada than it does to get smuggled across the southern border. We need to secure our northern border. #mtpol https://t.co/VglM68eeJP,1.0
The @WhiteHouse must answer a lot of important questions before any more taxpayer money is appropriated for a border wall. #mtpol https://t.co/jO1R5rIhuE,1.0
RT @dailyrundown: Up next on @dailyrundown: @SenAlexander joins @chucktodd to discuss immigration reform. Only on #msnbc,0.0
“It is the constitutional responsibility of Congress &amp; the president to fix our broken immigration system.” http://t.co/JUG1V3Piv7,0.0
"“President #Obama needs to secure the border now, using the #NationalGuard if necessary.” #securetheborder http://t.co/Ou9xzmThht",0.0
"Alexander to Obama admin: “Secure the border now… and propose a serious plan"" to deal with #immigration crisis https://t.co/xZydXuiOhU",0.0
"Alexander cosponsors @JohnCornyn’s HUMANE Act, to reform current law to help solve the #bordercrisis and send children safely home",0.0
Alexander votes NO to president’s emergency funding request b/c “he has not proposed a serious plan to secure the border” #BorderCrisis,0.0
"Alexander votes against #Obama border proposal, lays out 3 step plan to #SecuretheBorder http://t.co/eEbH9n9hUg http://t.co/axGqlslOU9",0.0
Full statement on president's decision to delay #immigration action till after election: http://t.co/TGybg1HxFF,0.0
Alexander on Obama's decision to “ignore the law” and take action on #immigration btw election and end of the yr: http://t.co/YkEBmlAU8s,0.0
Pres. Obama is “disregarding the rule of the law &amp; the will of the American people” on #immigration #executiveaction. http://t.co/WFNcgLjDJC,0.0
“Our Founders did not want a king &amp; Americans don’t want a president who acts like one..POTUS should be working w/ Congress” on #immigration,0.0
"@GreeneSun:GOP speaks out agnst #executiveaction, Alexander says,""POTUS should be working w/ Congress""on #immigration http://t.co/yBDHvN1H6W",0.0
On Obama's visit to #Nashville: unconstitutional #executiveaction made broken #immigration system worse: http://t.co/dOzSVEj3PA @Tennessean,0.0
RT @SenatorTimScott: Thanks to our #CHOICEAct cosponsors: @SenRubioPress @JohnCornyn @SenOrrinHatch @JeffFlake @SenTedCruz @SenAlexander,0.0
Sen. Alexander talks w/@ornlfcu about his proposal to name highway the #OakRidgeCorridor to bring jobs to East #TN http://t.co/V5ICERVQXt,0.0
"#SanctuaryCities must follow federal immigration law “as it is written, not as they wish it had been written” https://t.co/svO3xrlasX",0.0
“We cannot afford for the administration to take any shortcuts with our refugee process that could jeopardize American lives.”,0.0
“The federal gov’t should respect the wishes of states in placing these refugees.” Full statement: https://t.co/cbJmCqgWPP,0.0
RT @SenatorTimScott: Intro’d my CHOICE Act. Look forward to working with @BetsyDeVos @SenAlexander and more so all students can succeed. ht…,0.0
Sen. Alexander statement on refugee executive order. https://t.co/XrPPwPHuV8,0.0
Disappointed the Senate tabled  @ChuckGrassley border security amendment to improve the #immigration bill: http://t.co/u0SfMK8M3a,0.0
Again disappointed Senate blocked border security amendment to #immigration bill. Voted NOT to table @SenRandPaul's #TrustButVerify plan.,0.0
Concerned the #immigration debate follows the path of previous reform efforts that time has shown were ineffective: http://t.co/5Dd0BtAmnZ,0.0
Voted NO to invoke cloture on new border security plan in the #immigration bill. The amendment &amp; underlying legislation have problems.,0.0
The Senate #immigration reform bill is fundamentally flawed &amp; I cannot support it: http://t.co/9zSky8L2Fe,0.0
".@TheHill looks at @SenTedCruz legislation that I cosponsored regarding US citizenship &amp; voter registration, S1336: http://t.co/ymkpM2dsso",0.0
"ICYMI: @WSJ ""...dishonesty and political improvisation define #ObamaCare..."" http://t.co/RtdeHprvdt #fullrepeal",0.0
"Instead of enforcing the law, Obama actions &amp; policies serve as a repeal of duly enacted federal #immigration law: http://t.co/DO8ryDGHnJ",0.0
"As Obama plans unilateral action on #immigration, let's salute those who become citizens the right way: @djournalnow http://t.co/PyuTagukUq",0.0
".@WSJ ""Americans Don’t Want Obama Leading on Policy."" Only 39% support legal status for undocumented immigrants. http://t.co/Urtnp65NI7",0.0
No justifiable reason for the President to act alone to allow illegal immigrants to stay in the US. http://t.co/KzW473P3cw #ExecutiveAmnesty,0.0
Pre-speech primer. @SpeakerBoehner list: President saying he can't act alone to change #immigration law. #RuleofLaw http://t.co/XwmaHSA30O,0.0
The Senate needs to debate the @DHSgov funding bill &amp; the provisions to undo Obamas's unilateral #immigration orders: http://t.co/zRN5wFf6IM,0.0
"With @SenatorWicker, @USDOL &amp; @DHSgov disruptions to the H-2B visa program is harmful to job creators in Miss. &amp; US: http://t.co/iCKUodV1tV",0.0
The SAFE Act is needed to strengthen refugee screening to better protect us against threats:  https://t.co/cU2L0slJoI,0.0
2:30 pm WEBCAST: @SenJohnHoeven Homeland Security Approps review of FY17 @CustomsBorder @ICEgov budget request: https://t.co/kbfoSNPFGF,0.0
11 am Audio Webcast: @SenJohnHoeven leads FY17 @DHSgov Approps Bill markup. @USCG @TSA @ICEgov @CustomsBorder https://t.co/ltmwpHmHbG,0.0
Very encouraged by bipartisan framework unveiled in the Senate — immigration reform is long overdue http://t.co/5Mmd6eD9,1.0
"House Republicans opposed #VAWA bill 4 adding protections 2 LGBT, Native American &amp; immigrant communities; I support all of these expansions",1.0
"Nice speaking w/ Southeastern #NM's own @anrubio, a passionate advocate for comprehensive immigration reform http://t.co/IDut6VI36R",1.0
RT @SenateDems: LIVESTREAM: #Gangof8 unveiling immigration reform proposal. http://t.co/3COMlXnWYH,1.0
Inspiring mtg w/@OrganizeNM #dreamers in #LasCruces. We must pass a #CIR #immigration bill for their futures http://t.co/vD3Sr9KVCN,1.0
"We still have a long way to go before #immigration reform becomes law, but I'm very encouraged w/strong, bipartisan support on 1st #CIR vote",1.0
As the #CIR bill progresses I will be looking to make sure it supports #NM's interests as a border state http://t.co/R8MwtPwIlS,1.0
"Senate passed historic #CIR w/bipartisan vote of 68-32. Proud 2 vote 4 it-will secure our borders, strengthen families &amp; support our economy",1.0
As a border state #NM understands what is at stake with border security and knows firsthand why we must fix our broken #immigration system,1.0
Honored to keynote @USCIS naturalization ceremony in #ABQ 4 new #US citizens #CelebrateCitizenship #CelebrateAmerica http://t.co/OaA9SPPDwe,1.0
"Disease &amp; pollution don’t stop @ INTL border. That's why I'm intro’ing 2 bills to improve border health, economy http://t.co/mbFoFta0Z9",1.0
"I'm calling on the House to act on #immigration to protect our nation, strengthen families &amp; support our economy. http://t.co/8IE3LE7A8x",1.0
"40,000+ in NM live in #immigration limbo while they work &amp; raise families here. Deporting families isn’t realistic. http://t.co/menaHfSAZ8",1.0
"We need comprehensive immigration reform, but funding 4 @DHSgov is critical 2 our nation’s safety &amp; security &amp; not the place 4 that debate.",1.0
We need 2 focus limited resources on securing our border &amp; I’m appalled Congressional R’s are targeting #DREAMers 2 prove a political point.,1.0
NM jobs &amp; border commerce are too important to risk a shutdown. It’s time for GOP to stop playing games &amp; fund DHS. #DontShutDownOurSecurity,1.0
Congrats! Sidney Gutierrez MS students address policy issues that impact them in @Studentcam #immigration documentary http://t.co/08VIlb5MO6,1.0
"My bill will help improve the health &amp; economies of border communities, strengthen national security. READ MORE→ http://t.co/vSUDcl5dZQ",1.0
#PLOTUS/migrant farmers' son Juan Felipe Herrera found art in his humble childhood. Honored 2 meet him @cilantroman http://t.co/Vz3u2KC5Fb,1.0
Met w/ Border Patrol agents at the new #Lordsburg station for a good update on NM border activities. http://t.co/BNALUpQ2LQ,1.0
ICYMI—funding bill includes $85.6 million I secured for much-needed Columbus border crossing facility modernization. https://t.co/gQmRRlwXkG,1.0
"RT @KOB4: Udall, Heinrich seek deportation raid halt, break with Obama https://t.co/vdNM2n80nh",1.0
"Enjoyed talking w/ @krwg about closing the homework gap, border security &amp; other issues. Watch Thu @ 7:30 or here: https://t.co/6vCR6X6sVP",1.0
.@JetBlue 387 is en route from Florida to Cuba. History in the making—but I'm pushing Congress to truly open travel and lift the travel ban.,1.0
"#NewMexico is home to 12,145 #DREAMers who have worked hard in their schools and their communities to build a better future. #SaveDACA https://t.co/HOmJByh3xK",1.0
#DREAMers like Mabel Arellenes of Santa Fe &amp; Alejandro Rivera of Belen make #NewMexico stronger. #SaveDACA https://t.co/SK3BOqRks7,1.0
There is no religious test for the American dream. @POTUS' anti-muslim immigration order is shameful. #NoBanNoWall https://t.co/y0shZhwX7n,1.0
Thank you to everyone in the Land of Enchantment who is standing up for immigrants &amp; refugees. These hateful policies must go. https://t.co/4FUMcJ7eQD,1.0
"Pleased to stand up for immigrants and demand that @POTUS reverse his anti-Muslim, anti-refugee executive orders. #NoBanNoWall https://t.co/YNtMWnAqTt",1.0
RT @RussContreras: .@SenatorTomUdall  of #NM called @realDonaldTrump's travel ban 'illegal' and 'unconstitutional' #immigration https://t.c…,1.0
"I spoke to #NM legislature abt the disastrous impact of #ACA repeal, protecting immigrant rights &amp; refugees—watch: https://t.co/8FEthmd8sI",1.0
.@MartinHeinrich &amp; I are demanding answers from immigration officials. Our constituents are extremely concerned about raids and roundups. https://t.co/pd0hbhC2Uz,1.0
"Trump's deportation plans are unrealistic, inhumane, bad for the economy, and an extremely inefficient use of already thin resources. https://t.co/eoZLQCrCoL",1.0
"And I’m standing against an ineffective, outrageously expensive border wall that will disrupt #NewMexico's economy.",1.0
"President Trump's executive order is still an offensive, anti-Muslim, &amp; anti-immigrant policy. I'll fight to see this shameful ban discarded https://t.co/Mamp7PjpAP",1.0
Senator Heinrich and I spoke with Immigration and Customs Enforcement (ICE) Acting Director Homan to demand answers about deportations https://t.co/MHRRksX3L9,1.0
"New Mexicans need assurance that they can receive health care, visit their place of worship &amp; send kids to school w/out fear of deportation",1.0
"Homan promised that ICE won't conduct enforcement operations where people are receiving essential care or services, we will hold him to that",1.0
"He said Mexico would pay, but now @POTUS wants to cut housing assistance &amp; public education programs for a border wall #NewMexico rejects.",1.0
"ICE Dir. Homan pledged to me on 3/9: ICE won't conduct raids at schools, hospitals &amp; churches—I'll hold him to that https://t.co/qGSK2puSfA",1.0
I told ICE Dir. Homan on 3/9: New Mexicans must be able to get essential care &amp; services without fear of deportation https://t.co/uLqQp371lh,1.0
".@POTUS travel ban, FBI investigation &amp; emoluments all could go to #SCOTUS. I'm not convinced #Gorsuch is the independent jurist we need now",1.0
".@POTUS should get behind comprehensive immigration reform, not yank federal law enforcement money that helps protect our communities. https://t.co/xEP9GKDCSz",1.0
"Our local law enforcement has enough to do without performing the job of federal immigration agents, too. This will make everyone less safe.",1.0
This week I’m in southern #NM to meet constituents &amp; highlight our booming border economy. Follow along w/ my trip: https://t.co/o4fLhpa2Ox,1.0
In Santa Teresa today to tour SW Steel &amp; Coil &amp; join southern border leaders for a discussion about boosting #NM's strong border economy https://t.co/vffQRzyccG,1.0
#NM border communities are facing a lot of uncertainty. @POTUS’ proposals on trade &amp; border wall could devastate our border economy.,1.0
.@POTUS I’ll keep working to build upon the remarkable growth on #NM’s border &amp; fight any measures that will harm #NewMexico families &amp; our economy,1.0
"We need comprehensive immigration reform, not wasteful $70B walls &amp; more militarization at the border https://t.co/53ynZqVTnk",1.0
"If Sessions wants to make border communities safer he shld ensure immigrants feel safe going to school, calling police &amp; getting health care",1.0
"As a border state Senator &amp; senior member of the Appropriations Committee, I will not vote to fund @POTUS’ wasteful, unnecessary border wall",1.0
.@POTUS Folks who actually know &amp; represent border communities know @POTUS' border wall won't work &amp; don’t support it https://t.co/ApaZrMhl2S,1.0
".@POTUS .@POTUS should be more interested in improving border security and the Border Patrol than focusing on a symbolic, ineffective wall",1.0
".@POTUS I’ve heard overwhelming opposition to the wall from business owners, immigrants, community leaders &amp; farmers who live &amp; work on #NM's border",1.0
".@POTUS .@POTUS should visit #NewMexico border communities &amp; hear firsthand why they don’t support his wasteful, ineffective, offensive border wall.",1.0
Local police aren't immigration agents. They need to build community trust &amp; help root out serious crime—Trump cannot punish by blocking $ https://t.co/ygptJeZe9s,1.0
"I worked hard to ensure #omnibus included no $ for border wall/ deportation force, no @PPact cuts, more $ for @NIH &amp; fighting #opioid crisis",1.0
